timestamp,drone_id,latitude,longitude,altitude,battery_voltage,vibration,temperature,humidity,airspeed,yaw,pitch,roll
2026-06-26T10:17:00,DRONE-04,39.992976,-73.997758,106.2,19.2,3.51,23.8,59.1,6.2,304.5,0.2,3.6
2026-06-26T10:17:05,DRONE-03,40.016016,-74.003349,95.2,17.89,3.77,15.2,46.5,14.1,35.6,-7.7,3.3
2026-06-26T10:17:10,DRONE-05,39.988541,-74.012149,105.8,16.17,2.98,18.6,75.0,6.8,280.5,-5.6,0.4
2026-06-26T10:17:15,DRONE-03,39.997166,-73.974236,159.1,16.64,2.73,18.0,44.8,3.9,358.9,-0.5,-2.7
2026-06-26T10:17:20,DRONE-02,40.012146,-74.003262,94.7,16.33,4.78,25.6,73.2,9.5,18.1,1.9,-1.6
2026-06-26T10:17:25,DRONE-03,40.009604,-73.996756,108.9,18.45,3.49,13.5,55.6,9.7,354.7,-7.9,4.7
2026-06-26T10:17:30,DRONE-05,39.997651,-73.999548,134.4,18.38,2.17,27.7,64.7,10.1,298.4,-0.4,-2.7
2026-06-26T10:17:35,DRONE-02,40.002945,-73.998499,101.8,19.24,3.05,20.0,60.5,11.7,173.6,3.4,-1.3
2026-06-26T10:17:40,DRONE-03,39.991072,-74.004247,89.3,17.99,1.26,17.1,48.4,8.8,213.7,6.3,-6.6
2026-06-26T10:17:45,DRONE-04,39.986126,-74.002628,138.7,18.55,3.46,15.0,64.3,14.4,153.3,-8.8,-1.8
2026-06-26T10:17:50,DRONE-04,39.997229,-73.981142,110.7,18.65,5.89,27.1,65.3,5.4,237.9,0.7,-2.8
2026-06-26T10:17:55,DRONE-03,39.998697,-74.005533,130.1,17.65,2.55,27.2,58.7,6.3,188.8,-8.6,4.2
2026-06-26T10:18:00,DRONE-02,40.004661,-73.991999,120.0,20.54,0.2,13.4,62.1,5.8,262.6,0.9,2.6
2026-06-26T10:18:05,DRONE-05,40.008594,-73.989835,131.6,18.67,6.6,15.5,60.1,23.3,196.4,8.8,-4.2
2026-06-26T10:18:10,DRONE-05,40.009446,-73.993079,126.4,19.25,4.82,19.5,55.5,12.3,344.3,-6.4,-1.9
2026-06-26T10:18:15,DRONE-05,39.997695,-74.004598,130.1,19.14,5.58,20.4,50.0,6.3,26.5,1.0,-9.4
2026-06-26T10:18:20,DRONE-04,39.986965,-73.994903,136.6,15.44,2.42,19.8,35.8,13.9,121.6,-4.8,-3.0
2026-06-26T10:18:25,DRONE-05,40.002497,-74.001403,133.9,20.57,2.83,17.8,78.3,13.8,247.3,7.3,-5.9
2026-06-26T10:18:30,DRONE-04,40.004595,-73.986413,126.8,18.65,3.85,17.2,33.2,8.7,347.9,-10.7,-0.7
2026-06-26T10:18:35,DRONE-04,40.00485,-74.004953,116.0,18.85,5.25,19.1,58.3,16.4,219.8,-4.4,9.8
2026-06-26T10:18:40,DRONE-05,39.993561,-74.012701,134.4,20.53,0.91,15.0,39.3,10.4,233.7,-2.6,-0.4
2026-06-26T10:18:45,DRONE-02,39.994433,-73.999566,136.5,17.91,3.14,19.7,68.6,10.4,94.2,-0.4,-0.2
2026-06-26T10:18:50,DRONE-05,40.013981,-73.996514,116.4,17.95,6.18,21.8,60.2,10.1,91.3,-3.5,-1.9
2026-06-26T10:18:55,DRONE-03,40.002594,-74.010318,139.3,20.02,2.25,23.1,60.0,21.9,73.7,-1.2,-3.5
2026-06-26T10:19:00,DRONE-04,39.995035,-73.998995,120.5,18.82,1.34,15.5,46.8,16.9,269.3,2.4,7.1
2026-06-26T10:19:05,DRONE-01,40.001462,-74.001362,75.5,19.16,5.94,16.8,48.8,17.3,112.6,6.5,-7.2
2026-06-26T10:19:10,DRONE-03,39.984748,-74.01272,139.6,19.14,4.36,21.0,59.6,13.7,246.1,-1.7,0.9
2026-06-26T10:19:15,DRONE-02,40.005216,-73.985596,97.8,18.21,4.15,10.0,65.3,12.0,307.9,-11.6,-3.9
2026-06-26T10:19:20,DRONE-04,39.996257,-73.997045,124.9,16.76,5.27,29.9,43.1,13.0,164.3,-4.9,-5.2
2026-06-26T10:19:25,DRONE-02,40.01536,-73.994805,111.2,17.92,4.0,20.8,72.7,8.7,298.9,-3.7,1.6
2026-06-26T10:19:30,DRONE-01,40.008642,-73.991392,108.6,20.1,4.91,22.3,60.6,13.9,302.0,4.1,-6.5
2026-06-26T10:19:35,DRONE-02,40.00355,-74.005074,152.1,18.4,6.32,21.9,57.3,4.8,323.2,-8.4,-2.2
2026-06-26T10:19:40,DRONE-04,39.980329,-73.998427,83.8,18.88,6.31,19.5,66.0,1.0,116.3,8.5,-4.6
2026-06-26T10:19:45,DRONE-04,39.98651,-73.993141,58.3,17.56,5.15,21.9,51.7,13.2,61.4,2.6,7.4
2026-06-26T10:19:50,DRONE-01,39.991808,-73.981239,87.3,18.33,4.75,15.0,53.5,9.0,285.8,2.3,3.5
2026-06-26T10:19:55,DRONE-04,40.000219,-73.994846,123.5,19.32,4.13,20.8,43.9,11.2,27.7,2.4,-5.7
2026-06-26T10:20:00,DRONE-04,40.005208,-73.999506,111.8,19.45,2.05,22.8,61.3,11.9,117.2,-0.7,-0.1
2026-06-26T10:20:05,DRONE-02,39.985954,-73.99385,111.6,19.07,3.83,12.5,45.7,14.4,31.0,1.7,3.3
2026-06-26T10:20:10,DRONE-04,40.027852,-74.008499,165.5,16.96,3.31,14.0,48.9,11.2,221.5,2.0,-0.7
2026-06-26T10:20:15,DRONE-05,40.004188,-74.001128,116.0,19.09,1.53,15.9,72.5,9.5,283.1,11.5,1.1
2026-06-26T10:20:20,DRONE-04,39.996305,-74.00206,134.1,17.29,8.64,33.0,41.9,11.6,292.3,2.4,3.5
2026-06-26T10:20:25,DRONE-03,40.013387,-73.991773,131.8,18.73,2.5,15.4,51.5,10.0,105.9,-1.8,-5.5
2026-06-26T10:20:30,DRONE-01,40.013146,-73.999705,132.9,16.91,4.14,17.9,51.3,11.6,145.6,2.3,-0.1
2026-06-26T10:20:35,DRONE-05,40.004283,-73.998302,133.6,19.82,2.63,25.0,71.2,13.5,150.4,-5.2,0.9
2026-06-26T10:20:40,DRONE-01,40.000762,-73.99556,127.6,19.96,1.72,19.3,63.2,13.2,238.0,-4.0,4.4
2026-06-26T10:20:45,DRONE-01,40.004905,-74.004737,85.8,12.25,4.92,17.0,61.4,4.0,341.8,-4.9,-1.3
2026-06-26T10:20:50,DRONE-05,39.999376,-73.9856,109.6,19.6,2.91,21.0,64.3,6.2,46.5,2.1,-5.8
2026-06-26T10:20:55,DRONE-03,39.992433,-74.008476,125.0,16.11,5.52,16.3,35.6,9.8,137.2,-2.4,3.4
2026-06-26T10:21:00,DRONE-01,40.006948,-73.994263,117.5,18.12,4.99,16.0,76.1,12.5,100.1,-3.3,-2.8
2026-06-26T10:21:05,DRONE-04,40.004153,-74.011994,130.5,18.76,3.54,22.3,38.2,6.1,79.7,-0.8,-1.8
2026-06-26T10:21:10,DRONE-05,40.008327,-74.009435,148.3,20.84,5.01,28.7,39.3,9.4,148.7,8.5,1.5
2026-06-26T10:21:15,DRONE-01,39.999539,-74.004491,180.7,19.3,5.99,26.7,54.2,18.6,347.8,9.1,-2.9
2026-06-26T10:21:20,DRONE-04,40.00614,-73.989959,151.8,19.92,5.5,18.8,46.9,2.6,180.2,-2.0,-1.4
2026-06-26T10:21:25,DRONE-01,40.000156,-74.000293,93.2,17.85,6.24,25.6,51.6,7.8,21.8,3.2,6.3
2026-06-26T10:21:30,DRONE-04,39.997333,-74.004087,142.1,19.03,4.3,19.3,36.4,2.8,145.7,2.5,2.2
2026-06-26T10:21:35,DRONE-01,39.979589,-73.987861,149.8,18.93,5.16,26.6,58.1,10.0,356.8,-3.2,7.4
2026-06-26T10:21:40,DRONE-05,39.984247,-74.000987,117.8,18.5,4.87,22.4,55.2,10.0,314.4,-2.5,-0.8
2026-06-26T10:21:45,DRONE-04,40.008107,-73.982918,164.1,15.65,3.42,19.4,61.2,15.7,97.5,-0.9,-11.6
2026-06-26T10:21:50,DRONE-05,40.001467,-74.014568,143.0,18.36,6.1,20.5,45.8,14.8,179.0,0.7,-1.9
2026-06-26T10:21:55,DRONE-04,40.010561,-74.000495,139.8,18.16,3.22,25.1,51.1,11.9,238.0,-1.9,1.5
2026-06-26T10:22:00,DRONE-05,39.996226,-74.000079,152.9,20.26,5.89,26.2,56.0,11.4,251.3,0.6,1.2
2026-06-26T10:22:05,DRONE-03,39.990593,-74.023853,156.3,19.71,5.72,23.3,33.3,12.8,319.6,-10.7,3.5
2026-06-26T10:22:10,DRONE-04,40.014956,-73.998187,104.7,19.53,1.68,20.4,48.6,9.2,99.2,-7.5,-1.5
2026-06-26T10:22:15,DRONE-02,40.003443,-73.995451,124.1,19.28,4.03,23.1,47.3,13.4,300.9,-0.7,-3.3
2026-06-26T10:22:20,DRONE-03,39.983356,-74.008164,132.8,20.09,2.68,22.7,48.7,3.5,215.8,6.0,-9.7
2026-06-26T10:22:25,DRONE-03,39.989797,-73.995912,90.2,20.24,3.41,12.7,67.9,13.2,251.7,-3.5,-3.2
2026-06-26T10:22:30,DRONE-02,39.997673,-73.989041,120.3,19.08,3.7,21.1,67.3,4.2,186.9,-5.3,-8.0
2026-06-26T10:22:35,DRONE-04,40.007046,-74.003358,113.2,18.12,4.73,14.2,50.0,18.9,55.0,-2.3,-0.6
2026-06-26T10:22:40,DRONE-01,40.013529,-74.012003,66.9,19.42,3.18,21.2,63.2,8.5,213.1,0.5,-1.2
2026-06-26T10:22:45,DRONE-03,40.025027,-73.982188,121.4,18.46,3.49,21.9,73.4,4.4,29.4,-2.3,4.2
2026-06-26T10:22:50,DRONE-04,40.001744,-73.994838,122.5,19.59,5.26,23.2,71.6,10.3,87.9,-1.3,0.0
2026-06-26T10:22:55,DRONE-02,40.000071,-73.999066,132.6,17.05,4.37,22.9,64.9,17.7,77.0,-6.0,4.7
2026-06-26T10:23:00,DRONE-04,40.008103,-73.98815,130.2,19.68,4.42,21.1,56.8,12.8,186.1,1.5,3.7
2026-06-26T10:23:05,DRONE-05,40.010213,-73.998895,98.4,18.44,5.82,20.2,54.0,9.0,74.0,4.9,0.1
2026-06-26T10:23:10,DRONE-03,39.993485,-73.993822,115.2,20.27,3.68,9.1,60.8,11.8,178.4,2.7,-7.1
2026-06-26T10:23:15,DRONE-04,39.998448,-73.998308,135.3,18.79,3.24,26.3,60.7,9.2,139.7,-2.3,8.7
2026-06-26T10:23:20,DRONE-05,40.011738,-74.012554,129.9,19.6,0.2,21.4,63.0,8.5,354.9,-0.0,-7.7
2026-06-26T10:23:25,DRONE-02,39.988043,-74.017059,117.0,18.44,3.95,24.6,55.2,8.4,287.0,-4.7,-6.6
2026-06-26T10:23:30,DRONE-03,39.991145,-73.992873,75.6,19.48,4.39,25.3,35.1,9.3,287.7,0.0,4.9
2026-06-26T10:23:35,DRONE-03,40.004765,-73.989287,134.5,16.38,3.65,20.1,55.5,9.6,333.4,2.4,-0.7
2026-06-26T10:23:40,DRONE-03,39.994631,-74.008535,129.1,19.06,4.55,17.6,59.0,6.2,258.5,8.6,4.9
2026-06-26T10:23:45,DRONE-05,39.97966,-73.985452,147.7,17.69,3.06,19.9,56.3,14.4,333.8,6.1,2.5
2026-06-26T10:23:50,DRONE-02,39.987063,-74.001637,137.9,20.51,4.92,24.2,50.1,11.1,183.4,-1.6,-3.4
2026-06-26T10:23:55,DRONE-04,40.000674,-73.983425,127.1,19.51,3.04,18.2,67.6,11.2,197.8,4.9,8.2
2026-06-26T10:24:00,DRONE-02,40.011235,-73.988308,86.6,17.73,3.62,16.4,57.9,9.9,310.3,12.5,6.5
2026-06-26T10:24:05,DRONE-02,40.008061,-74.011917,148.7,18.53,3.03,25.6,51.7,15.3,317.0,5.0,2.9
2026-06-26T10:24:10,DRONE-02,39.998268,-73.993804,155.4,16.9,4.32,19.5,68.9,13.3,113.0,-5.8,8.8
2026-06-26T10:24:15,DRONE-04,39.984793,-73.997908,337.0,19.17,3.14,5.7,61.8,9.6,97.8,-4.1,4.9
2026-06-26T10:24:20,DRONE-04,40.010255,-74.007279,146.8,15.61,4.49,25.1,35.7,10.7,116.4,-5.6,-1.5
2026-06-26T10:24:25,DRONE-03,39.988081,-74.012104,138.7,18.71,4.6,22.2,60.7,11.6,350.8,-1.5,3.0
2026-06-26T10:24:30,DRONE-05,39.999664,-74.012824,132.4,18.46,0.2,15.4,57.6,6.6,308.1,-1.9,-2.7
2026-06-26T10:24:35,DRONE-05,39.994536,-74.006334,111.9,17.42,6.11,19.0,45.7,8.9,194.3,-3.3,-1.6
2026-06-26T10:24:40,DRONE-03,39.992927,-74.013673,135.5,18.67,2.66,27.0,63.1,10.5,327.0,-10.7,5.0
2026-06-26T10:24:45,DRONE-05,40.001081,-73.995514,88.6,18.46,3.84,26.6,51.1,12.7,246.1,-4.0,-3.1
2026-06-26T10:24:50,DRONE-05,39.989941,-73.98139,114.1,17.58,5.51,12.9,63.3,14.4,56.5,9.7,1.3
2026-06-26T10:24:55,DRONE-01,39.998058,-73.999719,115.6,17.16,8.81,12.9,37.9,14.2,18.6,-0.8,8.4
2026-06-26T10:25:00,DRONE-02,40.008691,-73.996779,47.2,17.85,0.73,19.5,69.8,6.4,338.0,-2.9,-0.0
2026-06-26T10:25:05,DRONE-05,40.03152,-73.994039,118.5,17.79,5.56,14.9,58.4,2.6,1.7,4.0,1.5
2026-06-26T10:25:10,DRONE-05,39.991494,-74.010096,121.3,19.03,4.02,25.1,39.7,9.4,123.6,3.0,-0.5
2026-06-26T10:25:15,DRONE-04,39.989056,-73.996603,148.3,19.02,3.51,19.8,57.3,15.8,96.3,0.7,5.6
2026-06-26T10:25:20,DRONE-05,40.00542,-73.993779,148.8,19.57,5.03,20.7,70.4,13.2,203.8,3.4,-2.2
2026-06-26T10:25:25,DRONE-05,39.979233,-73.990814,144.7,17.91,8.97,16.7,49.3,10.5,335.8,-2.0,10.2
2026-06-26T10:25:30,DRONE-04,39.989357,-74.002649,121.1,20.48,3.22,21.8,51.7,10.6,299.0,-4.5,-5.8
2026-06-26T10:25:35,DRONE-05,40.00427,-74.004821,98.6,17.94,1.35,21.6,67.2,17.3,84.6,2.6,-6.3
2026-06-26T10:25:40,DRONE-03,40.003313,-73.998011,115.6,21.74,4.33,17.2,35.2,14.8,146.7,-9.6,3.8
2026-06-26T10:25:45,DRONE-03,40.003139,-74.008548,127.8,17.37,5.27,19.3,54.8,13.7,146.7,2.3,-3.1
2026-06-26T10:25:50,DRONE-05,39.991043,-74.008387,139.3,18.07,0.9,17.7,47.9,16.6,216.3,-5.4,7.9
2026-06-26T10:25:55,DRONE-01,40.005761,-73.991979,81.7,17.79,4.14,17.7,55.0,11.8,327.3,-2.7,9.1
2026-06-26T10:26:00,DRONE-01,40.00551,-74.007625,104.6,20.63,5.96,16.3,59.1,8.0,119.4,0.6,0.9
2026-06-26T10:26:05,DRONE-05,39.996632,-74.004108,158.6,20.41,5.75,25.6,67.7,16.5,240.3,-5.9,1.2
2026-06-26T10:26:10,DRONE-02,40.00061,-74.009108,100.5,17.42,3.57,12.3,59.8,18.9,251.3,-5.2,-4.2
2026-06-26T10:26:15,DRONE-01,40.004195,-74.002402,130.4,18.64,4.07,15.7,34.8,13.2,181.5,-0.5,-7.8
2026-06-26T10:26:20,DRONE-01,39.985291,-73.985055,124.1,18.25,3.43,18.5,59.3,10.0,341.7,8.3,1.5
2026-06-26T10:26:25,DRONE-01,39.988074,-74.016367,112.2,18.76,3.28,20.0,69.7,17.0,288.9,0.0,-1.0
2026-06-26T10:26:30,DRONE-02,40.007336,-74.030869,122.4,19.55,3.24,15.3,69.1,15.0,188.4,2.6,-3.2
2026-06-26T10:26:35,DRONE-02,40.006615,-74.002038,128.1,16.3,1.89,20.5,43.6,13.2,198.5,-3.2,-5.4
2026-06-26T10:26:40,DRONE-04,40.009662,-73.977294,117.4,18.16,1.65,10.5,59.1,15.6,147.0,-3.3,-0.2
2026-06-26T10:26:45,DRONE-03,39.989008,-73.992126,138.6,18.05,3.91,22.8,59.7,16.9,199.8,0.5,-9.2
2026-06-26T10:26:50,DRONE-01,40.014285,-74.003893,150.9,19.12,3.68,30.7,58.5,10.6,85.9,-6.5,5.0
2026-06-26T10:26:55,DRONE-01,39.99431,-73.995896,75.8,18.64,5.41,22.2,61.0,17.2,265.9,10.1,-5.2
2026-06-26T10:27:00,DRONE-04,39.985374,-73.993073,104.3,17.96,5.13,25.4,58.1,13.3,55.6,4.2,-0.1
2026-06-26T10:27:05,DRONE-01,40.005669,-74.012671,135.2,17.98,3.04,14.9,81.0,20.2,251.3,-5.8,-1.2
2026-06-26T10:27:10,DRONE-02,40.006775,-74.003284,120.9,18.9,4.11,15.2,45.3,14.8,324.0,2.9,-5.8
2026-06-26T10:27:15,DRONE-05,39.995401,-73.996798,84.3,17.82,1.54,13.7,59.1,13.2,215.4,1.0,3.6
2026-06-26T10:27:20,DRONE-04,40.002159,-73.99436,104.2,20.16,0.2,16.7,40.0,4.4,282.9,-3.1,9.9
2026-06-26T10:27:25,DRONE-03,40.016502,-73.984836,131.6,18.35,4.82,18.5,42.8,12.0,272.5,-4.0,-0.1
2026-06-26T10:27:30,DRONE-04,39.990002,-74.006205,138.9,15.58,2.77,21.1,61.8,5.8,342.4,-9.7,-6.6
2026-06-26T10:27:35,DRONE-01,39.986181,-74.003033,168.9,19.81,5.91,15.8,44.6,5.3,273.2,5.5,-0.9
2026-06-26T10:27:40,DRONE-03,40.008944,-73.994033,147.6,11.82,3.11,25.0,62.4,16.3,46.7,-7.2,-0.9
2026-06-26T10:27:45,DRONE-05,39.995968,-73.998244,117.0,18.82,5.94,9.7,68.8,8.9,239.9,1.4,1.8
2026-06-26T10:27:50,DRONE-02,40.012746,-73.994554,107.1,19.84,0.52,15.9,49.4,4.7,325.8,-1.1,5.9
2026-06-26T10:27:55,DRONE-05,39.997582,-74.003325,116.4,19.73,4.99,23.6,45.2,14.7,264.7,-2.5,6.0
2026-06-26T10:28:00,DRONE-04,40.010209,-73.989233,143.9,18.38,4.81,15.7,63.5,10.5,274.8,10.3,-7.9
2026-06-26T10:28:05,DRONE-01,39.998808,-74.00248,156.5,18.36,3.98,22.4,62.0,12.3,84.1,0.6,2.8
2026-06-26T10:28:10,DRONE-04,40.001184,-73.98423,188.1,19.89,1.71,24.5,47.6,9.0,251.5,-5.6,-2.7
2026-06-26T10:28:15,DRONE-02,40.008222,-74.012555,159.0,17.89,2.96,10.9,55.2,22.7,330.5,-7.2,-9.8
2026-06-26T10:28:20,DRONE-05,39.998831,-73.98661,119.0,15.82,3.97,16.6,34.7,8.9,148.5,-2.1,-0.9
2026-06-26T10:28:25,DRONE-01,39.988287,-73.997207,162.9,16.39,6.66,17.9,33.6,8.4,69.4,-3.4,9.2
2026-06-26T10:28:30,DRONE-05,39.980893,-74.006268,125.5,19.53,3.64,21.9,61.6,13.4,26.5,3.3,0.6
2026-06-26T10:28:35,DRONE-05,39.988039,-73.993622,112.7,17.58,3.34,22.2,61.6,16.8,77.9,4.4,0.3
2026-06-26T10:28:40,DRONE-02,40.00438,-74.000227,81.6,19.57,4.04,16.6,63.2,15.8,152.4,-5.4,1.7
2026-06-26T10:28:45,DRONE-03,40.010974,-74.005811,116.7,19.72,7.6,19.7,55.2,11.5,99.6,-1.7,-2.4
2026-06-26T10:28:50,DRONE-05,39.998168,-73.999152,120.5,18.47,3.27,31.0,59.6,10.4,264.7,4.4,-9.4
2026-06-26T10:28:55,DRONE-02,39.998375,-74.00304,159.4,19.09,6.06,10.4,56.8,11.2,56.1,4.2,-2.7
2026-06-26T10:29:00,DRONE-03,39.993001,-74.001682,137.6,17.93,3.75,21.2,41.4,10.5,337.9,-1.4,-3.2
2026-06-26T10:29:05,DRONE-01,39.993574,-73.99059,122.6,16.77,5.46,18.5,50.0,9.2,57.3,-3.2,-0.5
2026-06-26T10:29:10,DRONE-04,39.993602,-74.003837,125.1,17.39,4.94,17.5,49.0,8.8,253.2,6.8,1.7
2026-06-26T10:29:15,DRONE-04,40.000922,-74.010893,104.8,17.42,4.66,17.6,44.7,4.6,292.7,0.2,2.3
2026-06-26T10:29:20,DRONE-01,39.997979,-73.994939,131.8,19.48,3.03,14.7,40.8,13.9,318.3,4.6,-3.8
2026-06-26T10:29:25,DRONE-01,39.997943,-73.986712,107.6,16.22,1.81,28.7,70.6,15.3,57.3,9.3,14.6
2026-06-26T10:29:30,DRONE-04,40.009599,-74.003812,146.8,19.0,2.77,20.3,56.5,12.3,200.6,-7.8,-5.6
2026-06-26T10:29:35,DRONE-03,40.005589,-74.021971,104.0,17.46,0.2,14.5,45.7,8.1,168.8,-0.5,1.0
2026-06-26T10:29:40,DRONE-02,39.986133,-73.997028,113.8,19.34,1.55,16.5,53.2,12.9,175.4,6.5,5.3
2026-06-26T10:29:45,DRONE-02,39.982784,-74.00327,142.7,17.89,6.36,15.7,53.8,12.5,13.2,7.4,0.8
2026-06-26T10:29:50,DRONE-05,40.010713,-73.98681,112.7,20.62,6.64,14.0,46.1,7.5,240.3,0.3,8.4
2026-06-26T10:29:55,DRONE-04,39.98858,-74.001147,103.6,18.17,1.2,18.0,57.0,9.6,307.6,3.4,-2.5
2026-06-26T10:30:00,DRONE-02,39.987304,-73.987938,108.9,18.53,0.83,20.6,69.3,14.1,212.2,2.2,-4.4
2026-06-26T10:30:05,DRONE-05,39.99665,-73.976209,117.1,19.86,1.08,11.0,44.9,13.1,273.3,-2.3,-2.4
2026-06-26T10:30:10,DRONE-05,39.980501,-74.009399,146.4,19.42,5.61,19.9,50.6,4.7,272.8,-6.3,-5.3
2026-06-26T10:30:15,DRONE-04,40.004775,-74.007137,103.5,18.85,2.76,19.1,54.0,15.4,89.6,0.5,3.3
2026-06-26T10:30:20,DRONE-02,40.01927,-74.013641,110.4,18.06,2.05,25.3,46.4,13.1,245.5,0.4,-3.5
2026-06-26T10:30:25,DRONE-01,40.014975,-73.988664,129.0,19.03,5.06,8.8,54.2,7.0,50.4,6.9,4.8
2026-06-26T10:30:30,DRONE-03,40.009647,-73.992796,106.5,19.96,11.29,10.7,60.4,9.5,3.1,5.1,7.3
2026-06-26T10:30:35,DRONE-04,39.994645,-73.996763,103.3,18.76,3.8,18.8,53.9,14.4,279.1,-0.7,8.2
2026-06-26T10:30:40,DRONE-04,40.001196,-73.997626,116.1,16.93,4.99,20.8,61.0,13.3,339.1,-4.5,-0.9
2026-06-26T10:30:45,DRONE-01,39.987594,-73.993192,159.1,20.84,2.14,24.4,61.3,10.9,339.2,-9.1,-4.9
2026-06-26T10:30:50,DRONE-02,39.999653,-73.997928,74.4,20.5,2.19,16.9,65.8,9.9,262.5,4.3,-0.3
2026-06-26T10:30:55,DRONE-05,39.975376,-73.995243,123.2,17.27,0.6,21.1,56.8,19.7,45.9,4.7,-0.6
2026-06-26T10:31:00,DRONE-03,39.995012,-73.996272,123.6,18.13,1.66,12.4,51.5,11.2,49.2,-6.1,1.7
2026-06-26T10:31:05,DRONE-04,40.013503,-74.008319,122.0,18.23,0.43,13.1,84.1,10.8,1.2,4.8,-13.4
2026-06-26T10:31:10,DRONE-02,39.991485,-73.996149,154.1,20.56,5.21,18.9,58.3,17.7,110.0,-6.4,-6.0
2026-06-26T10:31:15,DRONE-01,40.004709,-73.996017,115.9,18.79,1.34,25.6,58.0,5.6,308.6,-9.0,1.1
2026-06-26T10:31:20,DRONE-03,39.999709,-73.992826,98.7,15.84,6.04,18.0,64.7,15.0,176.3,-3.5,4.4
2026-06-26T10:31:25,DRONE-03,39.992323,-73.993756,111.9,19.79,6.04,19.3,56.0,12.4,218.3,2.6,0.8
2026-06-26T10:31:30,DRONE-02,40.008535,-74.002419,119.2,18.15,4.13,22.8,49.9,7.9,106.9,1.7,6.0
2026-06-26T10:31:35,DRONE-05,39.996537,-73.995929,100.3,17.43,3.47,18.6,64.0,18.4,13.6,-2.4,7.5
2026-06-26T10:31:40,DRONE-03,39.994717,-73.984369,130.1,18.34,2.14,12.9,46.8,13.0,131.1,5.9,2.0
2026-06-26T10:31:45,DRONE-03,39.987608,-74.010947,66.7,17.16,5.15,14.0,57.1,13.8,289.0,-2.6,0.1
2026-06-26T10:31:50,DRONE-03,39.995328,-74.006298,137.4,18.96,3.02,17.1,59.0,13.3,215.7,-5.1,6.2
2026-06-26T10:31:55,DRONE-01,40.00968,-74.000262,97.9,17.79,6.02,15.1,47.3,9.5,250.9,-2.7,5.4
2026-06-26T10:32:00,DRONE-02,39.997039,-73.998756,125.9,19.16,3.12,12.7,63.3,6.8,300.1,1.6,0.3
2026-06-26T10:32:05,DRONE-01,40.004005,-73.988503,58.3,18.05,0.2,11.4,56.4,12.9,72.3,-3.3,7.9
2026-06-26T10:32:10,DRONE-05,40.014489,-74.000954,122.7,20.27,4.83,20.9,58.4,9.8,196.9,1.9,12.4
2026-06-26T10:32:15,DRONE-01,39.99864,-73.998264,107.9,16.92,4.44,28.4,51.8,12.8,47.7,6.2,-2.9
2026-06-26T10:32:20,DRONE-01,39.980802,-73.997283,367.6,18.16,2.07,9.3,50.4,13.2,307.0,-1.1,-3.2
2026-06-26T10:32:25,DRONE-03,39.966199,-74.003112,96.4,20.07,4.47,13.2,65.9,14.5,189.3,-8.3,-6.7
2026-06-26T10:32:30,DRONE-03,40.011327,-74.006945,154.8,16.61,3.51,25.2,41.6,5.6,187.7,0.6,1.4
2026-06-26T10:32:35,DRONE-03,40.0108,-74.008716,127.9,18.88,1.64,17.5,51.7,20.0,341.6,4.8,-2.6
2026-06-26T10:32:40,DRONE-02,40.002314,-74.007968,120.7,19.43,3.36,19.6,56.3,13.4,112.5,2.8,-1.7
2026-06-26T10:32:45,DRONE-01,40.007699,-74.012312,113.4,17.79,2.68,24.1,46.3,17.2,165.1,-3.7,3.2
2026-06-26T10:32:50,DRONE-01,39.979335,-74.009194,137.9,17.35,1.15,22.6,66.4,14.6,350.4,5.0,-5.1
2026-06-26T10:32:55,DRONE-03,40.004453,-74.010715,148.8,18.22,5.42,10.9,56.5,9.6,45.4,0.9,3.3
2026-06-26T10:33:00,DRONE-04,39.99268,-73.976382,134.5,19.19,1.58,23.9,53.0,11.5,241.2,-1.2,-5.7
2026-06-26T10:33:05,DRONE-01,39.997233,-74.00028,106.7,19.41,4.63,17.3,58.8,18.5,228.4,5.0,0.4
2026-06-26T10:33:10,DRONE-01,40.008751,-73.995698,124.3,18.4,5.64,18.3,67.0,13.6,13.5,-2.8,1.7
2026-06-26T10:33:15,DRONE-03,40.012993,-73.993507,100.7,16.51,0.2,20.9,49.1,14.6,27.3,-2.5,0.0
2026-06-26T10:33:20,DRONE-04,39.97454,-74.001374,35.5,18.65,2.22,20.0,61.8,10.7,112.7,11.6,-12.5
2026-06-26T10:33:25,DRONE-04,39.991304,-73.986048,59.0,20.07,3.17,9.3,42.2,11.8,124.3,2.2,5.9
2026-06-26T10:33:30,DRONE-01,39.983854,-74.022873,89.3,19.08,3.85,20.6,61.9,16.8,300.0,6.4,-5.0
2026-06-26T10:33:35,DRONE-03,40.006899,-73.994601,159.5,17.6,3.26,28.1,59.0,11.8,35.9,2.6,-6.0
2026-06-26T10:33:40,DRONE-02,39.994903,-73.99342,117.9,18.54,4.84,12.2,52.4,10.5,48.2,0.6,-1.4
2026-06-26T10:33:45,DRONE-05,40.003871,-73.988713,55.5,19.22,1.84,14.1,53.2,12.4,118.9,-6.6,2.1
2026-06-26T10:33:50,DRONE-03,39.999507,-73.991018,99.4,19.98,3.34,16.8,61.9,12.5,357.1,-3.4,8.3
2026-06-26T10:33:55,DRONE-02,40.001971,-74.003372,150.3,17.01,4.74,11.1,40.1,10.1,344.1,-5.3,-2.2
